2019-08-20 11:10:19,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 10:58:56,b'The #USWNT\xe2\x80\x99s equal pay lawsuit now has a date set in 2020. https://t.co/54UdXAHgYU'
2019-08-20 10:54:04,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 10:51:24,b'RT @CIA: Are you watching the #FIFAWWC between #USANED? Play along as we test your world knowledge!\n\nHint: #CIAWorldFactbook\n\n#USAvNED #Wor\xe2\x80\xa6'
2019-08-20 10:30:00,"b""US Women Footballers' Equal Pay Lawsuit to Go to Trial in 2020\n#discrimination #USWNT #USSoccerFederation #EqualPay\xe2\x80\xa6 https://t.co/w9F6acS0u3"""
2019-08-20 08:44:52,b'The US team\xe2\x80\x99s dispute over pay is a fight for women all over the world | Suzanne Wrack https://t.co/yRxH92F3tJ #USWNT'
2019-08-20 08:39:16,b'My idol \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n@alexmorgan13 \n#alexmorgan \n#usa \n#uswnt \n#orlandopride \n#orlando \n#football https://t.co/5Vp18X8zQo'
2019-08-20 08:10:24,b'May 5th 2020 #really #USWNT this needs to be now!'
2019-08-20 08:08:42,"b'RT @FellofFalorry: If we ever go the Collegiate route in England, a tiny glimpse here of the infrastructure and partnerships in the USA sys\xe2\x80\xa6'"
2019-08-20 08:05:31,"b'Tune in to Episode 3! Now available on @Spotify, @iTunes, @GooglePlayMusic or our @YouTube channel \xf0\x9f\x8e\x99\xf0\x9f\x8f\x88\xf0\x9f\x8f\x80\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\xa5\x8a\xe2\x80\xa6 https://t.co/m4cLVF3X1M'"
2019-08-20 07:47:22,"b'If we ever go the Collegiate route in England, a tiny glimpse here of the infrastructure and partnerships in the US\xe2\x80\xa6 https://t.co/Dg6AZhuRH9'"
2019-08-20 07:28:06,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 06:11:45,b'What shirts to bring on vacation?  #reignfc #uswnt https://t.co/uRpXflnHbN'
2019-08-20 06:03:47,b'\xe2\x96\xaa\xef\xb8\x8fAlex Morgan\xe2\x96\xaa\xef\xb8\x8f\n\n\xf0\x9f\x93\xb8 USWNT / edit @m17_edits\n@alexmorgan13 \n#TeamUSA #USWNT https://t.co/3jpGeK44a8'
2019-08-20 05:59:04,"b""A judge set a May 2020 court date for the #USWNT's gender discrimination lawsuit against the U.S. Soccer Federation\xe2\x80\xa6 https://t.co/0CQ8SJl4CF"""
2019-08-20 05:41:47,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 05:41:43,b'Favorite humans \n#uswnt #kelleyohara #alexmorgan https://t.co/ZQJlbyTXnY'
2019-08-20 05:15:54,b'RT @Sierrasan13: Finnally got the shirt that matches my tattoo! LFG \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f #Usabeateverybody #USWNT  @ALLIE_LONG @alexmorgan13 @kelleymoh\xe2\x80\xa6'
2019-08-20 04:54:15,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 04:42:22,b'RT @oliviagrillo: The #USWNT hammered after winning back 2 back world cups is honestly the best content I\xe2\x80\x99ve ever seen https://t.co/E3zjlJb\xe2\x80\xa6'
2019-08-20 04:42:11,"b'RT @pkedit: On Sunday, @SkyBlueFC became the fourth @NWSL team to set its single-game attendance record since the return of #USWNT players\xe2\x80\xa6'"
2019-08-20 04:33:20,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 04:19:56,"b'""USWNT\'s equal pay suit will go to trial in 2020"" https://t.co/EqVX3LaoE4 #USWNT #equalpay #lawsuit'"
2019-08-20 04:01:32,b'Almost there. #USWNT https://t.co/50wgm20VG0'
2019-08-20 03:54:24,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 03:34:29,"b'RT @USWNT: On this day in 1985, a dynasty began! The #USWNT played its first game in program history... and well you know the rest . \xe2\xad\x90\xef\xb8\x8f\xe2\x80\xa6'"
2019-08-20 03:31:14,"b'RT @allibecc: Just want to give a shoutout to @ALLIE_LONG for talking to media for over 20 minutes yesterday afternoon, even after playing\xe2\x80\xa6'"
2019-08-20 03:28:47,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 03:27:52,b'Red card for @ussoccer! Tell them to STOP lobbying against #equalpay for the #USWNT! https://t.co/pmkTTCfZkD'
2019-08-20 02:56:03,b'RT @zac13_: #WorldPhotographyDay| photo by Lucy Nicholson \xf0\x9f\x91\x8c#uswnt #fifawwc https://t.co/1jpbQs6Dm2'
2019-08-20 02:50:18,b'RT @caitlinmurr: Less than three months before the 2020 Olympics start. Both the #USWNT and US Soccer had asked for the trial date to be se\xe2\x80\xa6'
2019-08-20 02:30:03,b'RT @zac13_: #WorldPhotographyDay| photo by Lucy Nicholson \xf0\x9f\x91\x8c#uswnt #fifawwc https://t.co/1jpbQs6Dm2'
2019-08-20 02:26:16,"b'@AlexiLalas Every major professional sports organization is becoming ""woke"" in order to promote socialism, communis\xe2\x80\xa6 https://t.co/L52wP7nHDo'"
2019-08-20 02:24:16,b'#WorldPhotographyDay| photo by Lucy Nicholson \xf0\x9f\x91\x8c#uswnt #fifawwc https://t.co/1jpbQs6Dm2'
2019-08-20 02:17:05,b'I love this #uswnt #WomenInSport #MondayMotivation https://t.co/k2bVbY0gwg'
2019-08-20 02:01:03,"b'RT @caitlinmurr: The #USWNT players have made around $90,000 so far in World Cup bonuses for this cycle. But if they got the same bonuses t\xe2\x80\xa6'"
2019-08-20 01:53:07,"b""RT @si_soccer: The trial date is set for the #USWNT and U.S. Soccer, and it's a few months before the 2020 Olympics\xe2\x80\x93not after, as both side\xe2\x80\xa6"""
